Serial_Number,Campaign_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
202008070001477,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,33,4.0,,,,,20200807,FB
202008070001478,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,66,6.0,,,,,20200807,FB
202008070001479,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,1,1.0,,,,,20200807,FB
202008070001480,股人阿勳_下載_20200605_軟體,APP_INSTALLS,397,22.0,,,,,20200807,FB
202008070001481,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,2302,327.0,7.0,16042.0,,,20200807,FB
202008070001482,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,3,,,,,,20200807,FB
202008070001483,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,145,10.0,,,,,20200807,FB
202008070001484,股市爆料同學會_常駐廣告_20200618(下載),APP_INSTALLS,0,,,,,,20200807,FB
202008070001485,股市爆料同學會_20200708(下載),APP_INSTALLS,437,24.0,,,,,20200807,FB
202008070001486,籌碼K線_iOS_下載,APP_INSTALLS,16414,537.0,6.0,8299.0,4.0,4810.0,20200807,FB
202008070001487,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4352,297.0,1.0,299.0,,,20200807,FB
202008070001488,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2424,192.0,3.0,2988.0,,,20200807,FB
202008070001489,華倫_下載_20200722,APP_INSTALLS,836,77.0,2.0,788.0,,,20200807,FB
202008070001490,武財神_APP下載_Android_20200723,APP_INSTALLS,426,42.0,,,,,20200807,FB
202008070001491,武財神_APP下載_iOS_20200723,APP_INSTALLS,216,9.0,,,1.0,90.0,20200807,FB
202008070001492,股市爆料同學會_20200730(下載),APP_INSTALLS,290,25.0,,,,,20200807,FB
202008070001493,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,399,26.0,,,,,20200807,FB
202008070001494,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,600,31.0,1.0,3787.0,5.0,,20200807,FB
202008070001495,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,64,,,,,,20200807,FB
202008070001496,20200803-0807_林恩如_2020期指決勝特訓班_購買_講座,CONVERSIONS,1896,,4.0,50262.0,,,20200807,FB
202008070001497,華倫_購買_20200805,CONVERSIONS,8267,,77.0,184415.0,,,20200807,FB
202008070001498,股人阿勳按讚0804_軟體,PAGE_LIKES,294,,,,,,20200807,FB
202008070001499,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,1268,,10.0,95259.0,,,20200807,FB
202008070001500,阿勳直播預告0806_軟體,LINK_CLICKS,1496,,,,,,20200807,FB
202008070001501,自由人_0807(APP下載)_IOS,APP_INSTALLS,850,29.0,3.0,1980.0,,,20200807,FB
202008070001502,自由人_0807(APP下載)_Android,APP_INSTALLS,1236,38.0,1.0,19888.0,,,20200807,FB
202008080001503,期貨電子盤_下載_IOS(舊),APP_INSTALLS,49,5.0,,,,,20200808,FB
202008080001504,股市爆料同學會_20190617(下載),APP_INSTALLS,13,,,,,,20200808,FB
202008080001505,iCheck APP下載_20200324,APP_INSTALLS,210,12.0,,,,,20200808,FB
202008080001506,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,13,,,,,,20200808,FB
202008080001507,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,23,1.0,,,,,20200808,FB
202008080001508,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,3,,,,,,20200808,FB
202008080001509,股人阿勳_下載_20200605_軟體,APP_INSTALLS,460,31.0,1.0,299.0,,,20200808,FB
202008080001510,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1104,145.0,,,,,20200808,FB
202008080001511,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,1,,,,,,20200808,FB
202008080001512,股市爆料同學會_20200708(下載),APP_INSTALLS,90,6.0,,,,,20200808,FB
202008080001513,籌碼K線_iOS_下載,APP_INSTALLS,17345,611.0,13.0,25132.0,8.0,6410.0,20200808,FB
202008080001514,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4582,339.0,2.0,1497.0,1.0,390.0,20200808,FB
202008080001515,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2539,176.0,1.0,7888.0,1.0,390.0,20200808,FB
202008080001516,華倫_下載_20200722,APP_INSTALLS,774,91.0,4.0,8369.0,,,20200808,FB
202008080001517,武財神_APP下載_Android_20200723,APP_INSTALLS,421,38.0,,,,,20200808,FB
202008080001518,武財神_APP下載_iOS_20200723,APP_INSTALLS,224,7.0,,,,,20200808,FB
202008080001519,股市爆料同學會_20200730(下載),APP_INSTALLS,142,25.0,,,,,20200808,FB
202008080001520,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,386,29.0,,,,,20200808,FB
202008080001521,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,657,31.0,,,1.0,,20200808,FB
202008080001522,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,89,,,,,,20200808,FB
202008080001523,華倫_購買_20200805,CONVERSIONS,4504,,35.0,100520.0,,,20200808,FB
202008080001524,股人阿勳按讚0804_軟體,PAGE_LIKES,304,,,,,,20200808,FB
202008080001525,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,2301,,10.0,71721.0,,,20200808,FB
202008080001526,阿勳直播預告0806_軟體,LINK_CLICKS,1712,,,,,,20200808,FB
202008080001527,自由人_0807(APP下載)_IOS,APP_INSTALLS,2389,95.0,5.0,25176.0,,,20200808,FB
202008080001528,自由人_0807(APP下載)_Android,APP_INSTALLS,3815,165.0,4.0,17610.0,,,20200808,FB
202008090001529,期貨電子盤_下載_IOS(舊),APP_INSTALLS,71,5.0,,,,,20200809,FB
202008090001530,iCheck APP下載_20200324,APP_INSTALLS,178,8.0,,,,,20200809,FB
202008090001531,股人阿勳_下載_20200605_軟體,APP_INSTALLS,236,18.0,,,,,20200809,FB
202008090001532,籌碼K線_iOS_下載,APP_INSTALLS,16581,635.0,5.0,33833.0,2.0,820.0,20200809,FB
202008090001533,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4485,339.0,5.0,13161.0,1.0,390.0,20200809,FB
202008090001534,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2533,222.0,,,1.0,390.0,20200809,FB
202008090001535,華倫_下載_20200722,APP_INSTALLS,816,90.0,2.0,379.0,,,20200809,FB
202008090001536,武財神_APP下載_Android_20200723,APP_INSTALLS,429,56.0,,,,,20200809,FB
202008090001537,武財神_APP下載_iOS_20200723,APP_INSTALLS,208,11.0,,,,,20200809,FB
202008090001538,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,644,57.0,,,,,20200809,FB
202008090001539,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,928,65.0,1.0,8888.0,5.0,,20200809,FB
202008090001540,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,72,,,,,,20200809,FB
202008090001541,華倫_購買_20200805,CONVERSIONS,4459,,37.0,91468.0,,,20200809,FB
202008090001542,股人阿勳按讚0804_軟體,PAGE_LIKES,303,,3.0,8032.0,,,20200809,FB
202008090001543,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,3337,,9.0,74855.0,,,20200809,FB
202008090001544,阿勳直播預告0806_軟體,LINK_CLICKS,1614,,,,,,20200809,FB
202008090001545,自由人_0807(APP下載)_IOS,APP_INSTALLS,2419,83.0,5.0,23207.0,,,20200809,FB
202008090001546,自由人_0807(APP下載)_Android,APP_INSTALLS,3850,113.0,4.0,18156.0,,,20200809,FB
202008100001547,期貨電子盤_下載_IOS(舊),APP_INSTALLS,86,2.0,,,,,20200810,FB
202008100001548,股市爆料同學會_20190617(下載),APP_INSTALLS,19,4.0,,,,,20200810,FB
202008100001549,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,30,8.0,,,,,20200810,FB
202008100001550,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,92,10.0,,,,,20200810,FB
202008100001551,股人阿勳_下載_20200605_軟體,APP_INSTALLS,80,5.0,,,,,20200810,FB
202008100001552,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,2298,375.0,1.0,299.0,,,20200810,FB
202008100001553,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,152,6.0,1.0,8530.0,,,20200810,FB
202008100001554,股市爆料同學會_事件型廣告_20200624,APP_INSTALLS,158,4.0,,,,,20200810,FB
202008100001555,股市爆料同學會_20200708(下載),APP_INSTALLS,61,9.0,,,,,20200810,FB
202008100001556,籌碼K線_iOS_下載,APP_INSTALLS,16979,561.0,9.0,7795.0,1.0,3590.0,20200810,FB
202008100001557,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4510,355.0,3.0,8687.0,2.0,780.0,20200810,FB
202008100001558,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2491,170.0,1.0,17899.0,,,20200810,FB
202008100001559,華倫_下載_20200722,APP_INSTALLS,671,65.0,,,,,20200810,FB
202008100001560,武財神_APP下載_Android_20200723,APP_INSTALLS,435,50.0,,,,,20200810,FB
202008100001561,武財神_APP下載_iOS_20200723,APP_INSTALLS,213,6.0,,,,,20200810,FB
202008100001562,股市爆料同學會_20200730(下載),APP_INSTALLS,281,35.0,,,,,20200810,FB
202008100001563,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,464,39.0,,,,,20200810,FB
202008100001564,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,560,32.0,,,1.0,,20200810,FB
202008100001565,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,93,,,,,,20200810,FB
202008100001566,華倫_購買_20200805,CONVERSIONS,3492,,31.0,56850.0,,,20200810,FB
202008100001567,股人阿勳按讚0804_軟體,PAGE_LIKES,288,,,,,,20200810,FB
202008100001568,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,3366,,17.0,91245.0,,,20200810,FB
202008100001569,阿勳直播預告0806_軟體,LINK_CLICKS,1600,,,,,,20200810,FB
202008100001570,自由人_0807(APP下載)_IOS,APP_INSTALLS,699,24.0,1.0,1680.0,,,20200810,FB
202008100001571,自由人_0807(APP下載)_Android,APP_INSTALLS,1071,31.0,4.0,19365.0,,,20200810,FB
202008100001572,股人阿勳轉換0809_軟體,CONVERSIONS,809,,22.0,16145.0,,,20200810,FB
202008100001573,股人阿勳8月銷售轉換_軟體,CONVERSIONS,5977,,40.0,55209.0,,,20200810,FB
202008100001574,貼文：「睽違 2 個月，今晚 20:00 直播喔~ 」阿勳_購買_軟體,POST_ENGAGEMENT,1105,,3.0,4386.0,,,20200810,FB
202008100001575,股市爆料同學會_ 理財寶購買受眾_20200810,APP_INSTALLS,214,21.0,1.0,,,,20200810,FB
202008100001576,自由人_0810(APP購買),CONVERSIONS,2514,,22.0,76687.0,,,20200810,FB
202008110001577,期貨電子盤_下載_IOS(舊),APP_INSTALLS,66,3.0,3.0,12601.0,,,20200811,FB
202008110001578,股市爆料同學會_20190617(下載),APP_INSTALLS,478,111.0,3.0,897.0,,,20200811,FB
202008110001579,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,92,19.0,,,,,20200811,FB
202008110001580,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,23,3.0,,,,,20200811,FB
202008110001581,股人阿勳_下載_20200605_軟體,APP_INSTALLS,83,5.0,,,,,20200811,FB
202008110001582,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1113,188.0,,,,,20200811,FB
202008110001583,籌碼K線_iOS_下載,APP_INSTALLS,15141,477.0,1.0,,5.0,5250.0,20200811,FB
202008110001584,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4517,325.0,3.0,8387.0,,,20200811,FB
202008110001585,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2494,192.0,1.0,299.0,,,20200811,FB
202008110001586,華倫_下載_20200722,APP_INSTALLS,679,55.0,2.0,11778.0,,,20200811,FB
202008110001587,武財神_APP下載_Android_20200723,APP_INSTALLS,434,49.0,,,,,20200811,FB
202008110001588,武財神_APP下載_iOS_20200723,APP_INSTALLS,213,11.0,,,,,20200811,FB
202008110001589,股市爆料同學會_20200730(下載),APP_INSTALLS,280,41.0,,,,,20200811,FB
202008110001590,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,910,74.0,1.0,299.0,,,20200811,FB
202008110001591,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,718,39.0,,,2.0,,20200811,FB
202008110001592,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,69,,,,,,20200811,FB
202008110001593,股人阿勳按讚0804_軟體,PAGE_LIKES,304,,2.0,2279.0,,,20200811,FB
202008110001594,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,3420,,4.0,13639.0,,,20200811,FB
202008110001595,阿勳直播預告0806_軟體,LINK_CLICKS,433,,,,,,20200811,FB
202008110001596,自由人_0807(APP下載)_IOS,APP_INSTALLS,33,1.0,,,,,20200811,FB
202008110001597,自由人_0807(APP下載)_Android,APP_INSTALLS,80,5.0,,,,,20200811,FB
202008110001598,股人阿勳8月銷售轉換_軟體,CONVERSIONS,14530,,34.0,63601.0,,,20200811,FB
202008110001599,貼文：「睽違 2 個月，今晚 20:00 直播喔~ 」阿勳_購買_軟體,POST_ENGAGEMENT,639,,,,,,20200811,FB
202008110001600,股市爆料同學會_ 理財寶購買受眾_20200810,APP_INSTALLS,154,17.0,1.0,7888.0,,,20200811,FB
202008110001601,華倫_購買_20200811_01,CONVERSIONS,2834,,14.0,10168.0,,,20200811,FB
202008110001602,自由人_0810(APP購買),CONVERSIONS,7182,,36.0,126636.0,,,20200811,FB
202008110001603,股市爆料同學會_ 理財寶購買受眾_20200811,APP_INSTALLS,129,12.0,,,,,20200811,FB
202008110001604,籌碼K線_Android_下載,APP_INSTALLS,2082,71.0,1.0,420.0,1.0,420.0,20200811,FB
202008110001605,華倫_購買_20200811_02,CONVERSIONS,1832,,18.0,23027.0,,,20200811,FB
202008120001606,期貨電子盤_下載_IOS(舊),APP_INSTALLS,38,1.0,,,,,20200812,FB
202008120001607,股市爆料同學會_20190617(下載),APP_INSTALLS,613,125.0,,,,,20200812,FB
202008120001608,權證小哥_講座_轉換次數(購買),CONVERSIONS,472,,12.0,59918.0,,,20200812,FB
202008120001609,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,50,7.0,,,,,20200812,FB
202008120001610,股人阿勳_下載_20200605_軟體,APP_INSTALLS,51,4.0,,,,,20200812,FB
202008120001611,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,288,72.0,,,,,20200812,FB
202008120001612,籌碼K線_iOS_下載,APP_INSTALLS,10758,404.0,4.0,8785.0,2.0,840.0,20200812,FB
202008120001613,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4532,265.0,3.0,5470.0,1.0,390.0,20200812,FB
202008120001614,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2498,185.0,1.0,299.0,,,20200812,FB
202008120001615,華倫_下載_20200722,APP_INSTALLS,494,41.0,,,,,20200812,FB
202008120001616,武財神_APP下載_Android_20200723,APP_INSTALLS,430,53.0,,,,,20200812,FB
202008120001617,武財神_APP下載_iOS_20200723,APP_INSTALLS,199,8.0,,,,,20200812,FB
202008120001618,股市爆料同學會_20200730(下載),APP_INSTALLS,132,20.0,,,,,20200812,FB
202008120001619,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,511,48.0,,,,,20200812,FB
202008120001620,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,690,32.0,,,5.0,,20200812,FB
202008120001621,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,66,,,,,,20200812,FB
202008120001622,股人阿勳按讚0804_軟體,PAGE_LIKES,300,,,,,,20200812,FB
202008120001623,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,3462,,2.0,299.0,,,20200812,FB
202008120001624,自由人_0807(APP下載)_IOS,APP_INSTALLS,24,2.0,,,,,20200812,FB
202008120001625,自由人_0807(APP下載)_Android,APP_INSTALLS,158,11.0,,,,,20200812,FB
202008120001626,股人阿勳8月銷售轉換_軟體,CONVERSIONS,24003,,40.0,42802.0,,,20200812,FB
202008120001627,華倫_購買_20200811_01,CONVERSIONS,169,,2.0,3771.0,,,20200812,FB
202008120001628,自由人_0810(APP購買),CONVERSIONS,8233,,39.0,150683.0,,,20200812,FB
202008120001629,股市爆料同學會_ 理財寶購買受眾_20200811,APP_INSTALLS,86,7.0,,,,,20200812,FB
202008120001630,籌碼K線_Android_下載,APP_INSTALLS,4952,183.0,2.0,4010.0,1.0,3590.0,20200812,FB
202008120001631,華倫_購買_20200811_02,CONVERSIONS,7090,,25.0,21245.0,,,20200812,FB
202008130001632,期貨電子盤_下載_IOS(舊),APP_INSTALLS,44,2.0,,,,,20200813,FB
202008130001633,股市爆料同學會_20190617(下載),APP_INSTALLS,177,39.0,1.0,299.0,,,20200813,FB
202008130001634,權證小哥_講座_轉換次數(購買),CONVERSIONS,2060,,20.0,93739.0,,,20200813,FB
202008130001635,股人阿勳_下載_20200605_軟體,APP_INSTALLS,69,4.0,,,,,20200813,FB
202008130001636,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,293,85.0,,,,,20200813,FB
202008130001637,籌碼K線_iOS_下載,APP_INSTALLS,9338,335.0,3.0,798.0,1.0,3590.0,20200813,FB
202008130001638,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4491,330.0,,,,,20200813,FB
202008130001639,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2534,197.0,4.0,37298.0,1.0,390.0,20200813,FB
202008130001640,華倫_下載_20200722,APP_INSTALLS,364,34.0,1.0,299.0,,,20200813,FB
202008130001641,武財神_APP下載_Android_20200723,APP_INSTALLS,424,38.0,,,,,20200813,FB
202008130001642,武財神_APP下載_iOS_20200723,APP_INSTALLS,218,14.0,,,1.0,90.0,20200813,FB
202008130001643,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,494,36.0,,,,,20200813,FB
202008130001644,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,387,27.0,1.0,,4.0,,20200813,FB
202008130001645,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,18,,,,,,20200813,FB
202008130001646,股人阿勳按讚0804_軟體,PAGE_LIKES,303,,,,,,20200813,FB
202008130001647,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,4076,,3.0,11659.0,,,20200813,FB
202008130001648,自由人_0807(APP下載)_IOS,APP_INSTALLS,11,2.0,,,,,20200813,FB
202008130001649,自由人_0807(APP下載)_Android,APP_INSTALLS,136,4.0,,,,,20200813,FB
202008130001650,股人阿勳8月銷售轉換_軟體,CONVERSIONS,34491,,52.0,52366.0,,,20200813,FB
202008130001651,自由人_0810(APP購買),CONVERSIONS,6199,,23.0,60150.0,,,20200813,FB
202008130001652,籌碼K線_Android_下載,APP_INSTALLS,4952,195.0,3.0,1260.0,1.0,420.0,20200813,FB
202008130001653,華倫_購買_20200811_02,CONVERSIONS,4220,,21.0,21838.0,,,20200813,FB
202008130001654,阿勳粉專按讚0813_軟體,PAGE_LIKES,102,,,,,,20200813,FB
202008140001655,期貨電子盤_下載_IOS(舊),APP_INSTALLS,20,,,,,,20200814,FB
202008140001656,股市爆料同學會_20190617(下載),APP_INSTALLS,2,1.0,,,,,20200814,FB
202008140001657,權證小哥_講座_轉換次數(購買),CONVERSIONS,4053,,31.0,144069.0,,,20200814,FB
202008140001658,股人阿勳_下載_20200605_軟體,APP_INSTALLS,36,1.0,,,,,20200814,FB
202008140001659,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,297,88.0,,,,,20200814,FB
202008140001660,籌碼K線_iOS_下載,APP_INSTALLS,9261,298.0,5.0,9285.0,1.0,420.0,20200814,FB
202008140001661,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4396,254.0,2.0,7888.0,1.0,390.0,20200814,FB
202008140001662,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2485,189.0,2.0,7888.0,,,20200814,FB
202008140001663,華倫_下載_20200722,APP_INSTALLS,487,56.0,,,,,20200814,FB
202008140001664,武財神_APP下載_Android_20200723,APP_INSTALLS,424,41.0,,,,,20200814,FB
202008140001665,武財神_APP下載_iOS_20200723,APP_INSTALLS,219,21.0,,,,,20200814,FB
202008140001666,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,502,38.0,,,,,20200814,FB
202008140001667,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,432,25.0,1.0,7888.0,1.0,,20200814,FB
202008140001668,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,17,,,,,,20200814,FB
202008140001669,股人阿勳按讚0804_軟體,PAGE_LIKES,69,,,,,,20200814,FB
202008140001670,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,4362,,14.0,84969.0,,,20200814,FB
202008140001671,自由人_0807(APP下載)_IOS,APP_INSTALLS,105,6.0,,,,,20200814,FB
202008140001672,自由人_0807(APP下載)_Android,APP_INSTALLS,74,4.0,,,,,20200814,FB
202008140001673,股人阿勳8月銷售轉換_軟體,CONVERSIONS,270,,1.0,199.0,,,20200814,FB
202008140001674,自由人_0810(APP購買),CONVERSIONS,9253,,19.0,53440.0,,,20200814,FB
202008140001675,籌碼K線_Android_下載,APP_INSTALLS,4783,194.0,2.0,840.0,2.0,840.0,20200814,FB
202008140001676,華倫_購買_20200811_02,CONVERSIONS,2034,,15.0,14252.0,,,20200814,FB
202008140001677,阿勳粉專按讚0813_軟體,PAGE_LIKES,827,,,,,,20200814,FB
202008140001678,自由人_0814(APP購買),CONVERSIONS,2405,,13.0,43270.0,,,20200814,FB
202008160001679,期貨電子盤_下載_IOS(舊),APP_INSTALLS,26,1.0,,,,,20200816,FB
202008160001680,權證小哥_講座_轉換次數(購買),CONVERSIONS,4336,,31.0,179528.0,,,20200816,FB
202008160001681,股人阿勳_下載_20200605_軟體,APP_INSTALLS,63,5.0,,,,,20200816,FB
202008160001682,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,295,85.0,,,,,20200816,FB
202008160001683,籌碼K線_iOS_下載,APP_INSTALLS,12020,338.0,2.0,16276.0,3.0,1260.0,20200816,FB
202008160001684,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4520,301.0,1.0,379.0,,,20200816,FB
202008160001685,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2512,215.0,3.0,4276.0,1.0,390.0,20200816,FB
202008160001686,華倫_下載_20200722,APP_INSTALLS,640,69.0,,,,,20200816,FB
202008160001687,武財神_APP下載_Android_20200723,APP_INSTALLS,431,65.0,,,,,20200816,FB
202008160001688,武財神_APP下載_iOS_20200723,APP_INSTALLS,206,32.0,,,1.0,90.0,20200816,FB
