Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Category,Reporting_Date
2020081300017017,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,59,4,,,,,FB,20200813
2020081300017018,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段課程相似受眾,APP_INSTALLS,1,,,,,,FB,20200813
2020081300017019,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾,APP_INSTALLS,205,16,,,,,FB,20200813
2020081300017020,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,66,1,,,,,FB,20200813
2020081300017021,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,8,1,,,,,FB,20200813
2020081300017022,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,236,19,1,,2,,FB,20200813
2020081300017023,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,64,5,,,2,,FB,20200813
2020081300017024,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,2,,,,,,FB,20200813
2020081300017025,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段課程相似受眾,APP_INSTALLS,11,1,,,,,FB,20200813
2020081300017026,20200801_林恩如_Like_其他_軟體,林恩如_Like_期貨興趣受眾,PAGE_LIKES,0,,,,,,FB,20200813
2020081300017027,20200801_林恩如_Like_其他_軟體,林恩如_Like_波段軟體相似受眾,PAGE_LIKES,1,,,,,,FB,20200813
2020081300017028,20200801_林恩如_Like_其他_軟體,林恩如_Like_波段課程相似受眾,PAGE_LIKES,5,,,,,,FB,20200813
2020081300017029,20200801_林恩如_Like_其他_軟體,林恩如_Like_林恩如受眾,PAGE_LIKES,2,,,,,,FB,20200813
2020081300017030,20200801_林恩如_Like_其他_軟體,林恩如_Like_財經興趣受眾,PAGE_LIKES,10,,,,,,FB,20200813
2020081300017031,0721艾蜜莉APP下載 (Android)_軟體,投資興趣大眾_股票便宜價(雙手機),APP_INSTALLS,1025,98,,,,,FB,20200813
2020081300017032,0721艾蜜莉APP下載  (iOS)_軟體,投資興趣大眾_股票便宜價(雙手機),APP_INSTALLS,999,65,,,,,FB,20200813
2020081300017033,股人阿勳按讚0804_軟體,外部投資興趣大眾,PAGE_LIKES,303,,,,,,FB,20200813
2020081300017034,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（北部）林恩如相似受眾,CONVERSIONS,883,,,,,,FB,20200813
2020081300017035,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（北部）籌碼K線相似受眾,CONVERSIONS,872,,,,,,FB,20200813
2020081300017036,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（北部）丹尼爾相似受眾,CONVERSIONS,890,,3,11659,,,FB,20200813
2020081300017037,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（北部）理財寶相似受眾,CONVERSIONS,884,,,,,,FB,20200813
2020081300017038,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（中部）理財寶相似受眾,CONVERSIONS,136,,,,,,FB,20200813
2020081300017039,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（中部）林恩如相似受眾,CONVERSIONS,133,,,,,,FB,20200813
2020081300017040,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（中部）籌碼K線相似受眾,CONVERSIONS,137,,,,,,FB,20200813
2020081300017041,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（中部）丹尼爾相似受眾,CONVERSIONS,141,,,,,,FB,20200813
2020081300017042,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試3_iOS_20200805,APP_INSTALLS,11,8,,,,,FB,20200813
2020081300017043,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_粉專互動受眾,APP_INSTALLS,0,,,,,,FB,20200813
2020081300017044,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_波段軟體受眾,APP_INSTALLS,0,,,,,,FB,20200813
2020081300017045,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_短線軟體受眾,APP_INSTALLS,2,,,,,,FB,20200813
2020081300017046,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_短線課程受眾,APP_INSTALLS,7,2,,,,,FB,20200813
2020081300017047,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_短線課程受眾,APP_INSTALLS,1,,,,,,FB,20200813
2020081300017048,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_短線軟體受眾,APP_INSTALLS,129,4,,,,,FB,20200813
2020081300017049,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_開啟APP類似受眾,APP_INSTALLS,0,,,,,,FB,20200813
2020081300017050,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_波段軟體受眾,APP_INSTALLS,0,,,,,,FB,20200813
2020081300017051,股人阿勳8月銷售轉換_軟體,阿勳受眾_銷售圖片,CONVERSIONS,4666,,9,7053,,,FB,20200813
2020081300017052,股人阿勳8月銷售轉換_軟體,阿勳受眾_價值檢視系統圖片,CONVERSIONS,9679,,12,12678,,,FB,20200813
2020081300017053,股人阿勳8月銷售轉換_軟體,阿勳受眾_銷售動圖,CONVERSIONS,9694,,17,8982,,,FB,20200813
2020081300017054,自由人_0807(APP下載)_Android,自由人_0810(APP下載)_Android_興趣：期貨,APP_INSTALLS,5,,,,,,FB,20200813
2020081300017055,自由人_0807(APP下載)_IOS,自由人_0810(APP下載)_IOS_興趣：期貨,APP_INSTALLS,1,,,,,,FB,20200813
2020081300017056,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_波段課程受眾,APP_INSTALLS,1,,,,,,FB,20200813
2020081300017057,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_波段課程受眾,APP_INSTALLS,1,,,,,,FB,20200813
2020081300017058,自由人_0810(APP購買),自由人_0810(APP購買)_波段課程受眾,CONVERSIONS,124,,,,,,FB,20200813
2020081300017059,自由人_0810(APP購買),自由人_0810(APP購買)_波段軟體受眾,CONVERSIONS,898,,4,5956,,,FB,20200813
2020081300017060,自由人_0810(APP購買),自由人_0810(APP購買)_開啟APP類似受眾,CONVERSIONS,733,,2,8387,,,FB,20200813
2020081300017061,自由人_0810(APP購買),自由人_0810(APP購買)__短線軟體受眾,CONVERSIONS,999,,4,4459,,,FB,20200813
2020081300017062,自由人_0810(APP購買),自由人_0810(APP購買)_粉專互動受眾,CONVERSIONS,2438,,6,10690,,,FB,20200813
2020081300017063,自由人_0810(APP購買),自由人_0810(APP購買)_短線課程受眾,CONVERSIONS,1007,,7,30658,,,FB,20200813
2020081300017064,籌碼K線_Android_下載,理財寶粉專各種行為_Android,APP_INSTALLS,542,18,1,420,1,420,FB,20200813
2020081300017065,籌碼K線_Android_下載,同學會_Android,APP_INSTALLS,418,22,,,,,FB,20200813
2020081300017066,籌碼K線_Android_下載,相似受眾_Android,APP_INSTALLS,808,41,1,420,1,420,FB,20200813
2020081300017067,籌碼K線_Android_下載,興趣投資理財_Android,APP_INSTALLS,3184,114,1,420,1,420,FB,20200813
2020081300017068,華倫_購買_20200811_02,華倫_購買_抽手機_華倫受眾_圖片,CONVERSIONS,1055,,5,3997,,,FB,20200813
2020081300017069,華倫_購買_20200811_02,華倫_購買_抽現金_華倫受眾_圖片,CONVERSIONS,177,,,,,,FB,20200813
2020081300017070,華倫_購買_20200811_02,華倫_購買_抽現金_基本面受眾_圖片,CONVERSIONS,31,,,,,,FB,20200813
2020081300017071,華倫_購買_20200811_02,華倫_購買_抽手機_基本面受眾_圖片,CONVERSIONS,27,,,,,,FB,20200813
2020081300017072,華倫_購買_20200811_02,華倫_購買_抽手機_價值投資興趣_圖片,CONVERSIONS,634,,4,4686,,,FB,20200813
2020081300017073,華倫_購買_20200811_02,華倫_購買_抽現金_價值投資興趣_圖片,CONVERSIONS,104,,,,,,FB,20200813
2020081300017074,華倫_購買_20200811_02,華倫_購買_抽手機_華倫受眾_形象有背板,CONVERSIONS,975,,4,1196,,,FB,20200813
2020081300017075,華倫_購買_20200811_02,華倫_購買_抽手機_華倫受眾_活動影片,CONVERSIONS,1,,,,,,FB,20200813
2020081300017076,華倫_購買_20200811_02,華倫_購買_抽現金_華倫受眾_形象有背板,CONVERSIONS,9,,,,,,FB,20200813
2020081300017077,華倫_購買_20200811_02,華倫_購買_抽現金_華倫受眾_活動影片,CONVERSIONS,8,,,,,,FB,20200813
2020081300017078,華倫_購買_20200811_02,華倫_購買_抽現金_基本面受眾_形象有背板,CONVERSIONS,75,,,,,,FB,20200813
2020081300017079,華倫_購買_20200811_02,華倫_購買_抽現金_基本面受眾_活動影片,CONVERSIONS,66,,,,,,FB,20200813
2020081300017080,華倫_購買_20200811_02,華倫_購買_抽手機_基本面受眾_形象有背板,CONVERSIONS,117,,,,,,FB,20200813
2020081300017081,華倫_購買_20200811_02,華倫_購買_抽手機_基本面受眾_活動影片,CONVERSIONS,23,,,,,,FB,20200813
2020081300017082,華倫_購買_20200811_02,華倫_購買_抽現金_價值投資興趣_形象有背板,CONVERSIONS,305,,1,299,,,FB,20200813
2020081300017083,華倫_購買_20200811_02,華倫_購買_抽現金_價值投資興趣_活動影片,CONVERSIONS,61,,1,3488,,,FB,20200813
2020081300017084,華倫_購買_20200811_02,華倫_購買_抽手機_價值投資興趣_形象有背板,CONVERSIONS,485,,6,8172,,,FB,20200813
2020081300017085,華倫_購買_20200811_02,華倫_購買_抽手機_價值投資興趣_活動影片,CONVERSIONS,67,,,,,,FB,20200813
2020081300017086,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_求籤_自動版位,APP_INSTALLS,41,3,,,,,FB,20200813
2020081300017087,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_活躍用戶5%_自動版位,APP_INSTALLS,25,,,,,,FB,20200813
2020081300017088,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_自訂受眾_籌碼K線_自動版位,APP_INSTALLS,2,,,,,,FB,20200813
2020081300017089,權證小哥_講座_轉換次數(購買),20200816 小哥權證講座_付費直播,CONVERSIONS,1587,,17,86382,,,FB,20200813
2020081300017090,股人阿勳8月銷售轉換_軟體,阿勳受眾_銷售圖片_倒數,CONVERSIONS,1595,,2,998,,,FB,20200813
2020081300017091,股人阿勳8月銷售轉換_軟體,阿勳受眾_銷售圖片(功能)_倒數,CONVERSIONS,6405,,8,3992,,,FB,20200813
2020081300017092,權證小哥_講座_轉換次數(購買),20200819 小哥權證講座_桃園場,CONVERSIONS,473,,3,7357,,,FB,20200813
2020081300017093,股人阿勳8月銷售轉換_軟體,理財寶受眾_銷售圖片(功能)_倒數,CONVERSIONS,2452,,4,18663,,,FB,20200813
2020081300017094,阿勳粉專按讚0813_軟體,理財寶粉專受眾_大讚圖,PAGE_LIKES,44,,,,,,FB,20200813
2020081300017095,阿勳粉專按讚0813_軟體,外部投資興趣受眾_大讚圖,PAGE_LIKES,36,,,,,,FB,20200813
2020081300017096,阿勳粉專按讚0813_軟體,籌碼K受眾_大讚圖,PAGE_LIKES,10,,,,,,FB,20200813
2020081300017097,阿勳粉專按讚0813_軟體,同學會受眾_大讚圖,PAGE_LIKES,12,,,,,,FB,20200813
2020081300017098,阿勳粉專按讚0813_軟體,類似阿勳粉專_大讚圖,PAGE_LIKES,0,,,,,,FB,20200813
2020081400017099,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,13,,,,,,FB,20200814
2020081400017100,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,7,,,,,,FB,20200814
2020081400017101,股市爆料同學會_20190617(下載),股市爆料同學會_理財寶TA_20200318_Android,APP_INSTALLS,2,1,,,,,FB,20200814
2020081400017102,股市爆料同學會_測試專用_20200606(下載),股市爆料同學會_測試_Android_20200606,APP_INSTALLS,29,12,,,,,FB,20200814
2020081400017103,股人阿勳_下載_20200605_軟體,股人阿勳_下載_IOS_籌K+同學會受眾,APP_INSTALLS,36,1,,,,,FB,20200814
2020081400017104,股市爆料同學會_測試專用_20200606(下載),股市爆料同學會_測試_iOS_20200701,APP_INSTALLS,19,8,,,,,FB,20200814
2020081400017105,籌碼K線_iOS_下載,同學會_iOS,APP_INSTALLS,1187,57,,,1,420,FB,20200814
2020081400017106,籌碼K線_iOS_下載,興趣投資理財_iOS,APP_INSTALLS,6242,185,3,598,1,420,FB,20200814
2020081400017107,籌碼K線_iOS_下載,理財寶粉專各種行為_iOS,APP_INSTALLS,728,23,,,1,420,FB,20200814
2020081400017108,籌碼K線_iOS_下載,相似受眾_iOS,APP_INSTALLS,1104,33,2,8687,1,2090,FB,20200814
2020081400017109,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200715,APP_INSTALLS,203,53,,,,,FB,20200814
2020081400017110,0721艾蜜莉APP下載  (iOS)_軟體,外部大眾_股票便宜價(雙手機),APP_INSTALLS,3417,196,1,7888,,,FB,20200814
2020081400017111,0721艾蜜莉APP下載 (Android)_軟體,外部大眾_股票便宜價(雙手機),APP_INSTALLS,1498,113,2,7888,,,FB,20200814
2020081400017112,華倫_下載_20200722,華倫_下載_IOS_人+手機圖,APP_INSTALLS,4,,,,,,FB,20200814
2020081400017113,華倫_下載_20200722,華倫_下載_IOS_手機圖,APP_INSTALLS,302,34,,,,,FB,20200814
2020081400017114,華倫_下載_20200722,華倫_下載_AOS_人+手機圖,APP_INSTALLS,50,8,,,,,FB,20200814
2020081400017115,華倫_下載_20200722,華倫_下載_AOS_手機圖,APP_INSTALLS,131,14,,,,,FB,20200814
2020081400017116,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_iOS_20200723,APP_INSTALLS,11,5,,,,,FB,20200814
2020081400017117,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試3_Android_20200723,APP_INSTALLS,4,1,,,,,FB,20200814
2020081400017118,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,175,16,,,,,FB,20200814
2020081400017119,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,214,22,,,,,FB,20200814
2020081400017120,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,35,3,,,,,FB,20200814
2020081400017121,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_興趣_道教_自動版位,APP_INSTALLS,44,7,,,,,FB,20200814
2020081400017122,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,11,2,,,,,FB,20200814
2020081400017123,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,28,2,,,,,FB,20200814
2020081400017124,武財神_APP下載_iOS_20200723,武財神__iOS_25-65+_類似受眾_年訂閱_自動版位,APP_INSTALLS,57,2,,,,,FB,20200814
2020081400017125,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,240,20,,,,,FB,20200814
2020081400017126,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,16,,,,,,FB,20200814
2020081400017127,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,4,1,,,,,FB,20200814
2020081400017128,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,79,7,,,,,FB,20200814
2020081400017129,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段課程相似受眾,APP_INSTALLS,6,,,,,,FB,20200814
2020081400017130,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾,APP_INSTALLS,157,10,,,,,FB,20200814
2020081400017131,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,24,,,,,,FB,20200814
2020081400017132,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,9,,,,,,FB,20200814
2020081400017133,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,271,14,1,7888,,,FB,20200814
2020081400017134,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,97,6,,,,,FB,20200814
2020081400017135,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,2,,,,,,FB,20200814
2020081400017136,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段課程相似受眾,APP_INSTALLS,29,5,,,1,,FB,20200814
2020081400017137,20200801_林恩如_Like_其他_軟體,林恩如_Like_期貨興趣受眾,PAGE_LIKES,0,,,,,,FB,20200814
2020081400017138,20200801_林恩如_Like_其他_軟體,林恩如_Like_波段軟體相似受眾,PAGE_LIKES,2,,,,,,FB,20200814
2020081400017139,20200801_林恩如_Like_其他_軟體,林恩如_Like_波段課程相似受眾,PAGE_LIKES,7,,,,,,FB,20200814
2020081400017140,20200801_林恩如_Like_其他_軟體,林恩如_Like_林恩如受眾,PAGE_LIKES,2,,,,,,FB,20200814
2020081400017141,20200801_林恩如_Like_其他_軟體,林恩如_Like_財經興趣受眾,PAGE_LIKES,6,,,,,,FB,20200814
2020081400017142,0721艾蜜莉APP下載 (Android)_軟體,投資興趣大眾_股票便宜價(雙手機),APP_INSTALLS,987,76,,,,,FB,20200814
2020081400017143,0721艾蜜莉APP下載  (iOS)_軟體,投資興趣大眾_股票便宜價(雙手機),APP_INSTALLS,979,58,1,,1,390,FB,20200814
2020081400017144,股人阿勳按讚0804_軟體,外部投資興趣大眾,PAGE_LIKES,69,,,,,,FB,20200814
2020081400017145,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（北部）林恩如相似受眾,CONVERSIONS,846,,4,21900,,,FB,20200814
2020081400017146,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（北部）籌碼K線相似受眾,CONVERSIONS,854,,3,25422,,,FB,20200814
2020081400017147,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（北部）丹尼爾相似受眾,CONVERSIONS,844,,2,1979,,,FB,20200814
2020081400017148,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（北部）理財寶相似受眾,CONVERSIONS,864,,2,15776,,,FB,20200814
2020081400017149,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（中部）理財寶相似受眾,CONVERSIONS,232,,,,,,FB,20200814
2020081400017150,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（中部）林恩如相似受眾,CONVERSIONS,247,,1,7888,,,FB,20200814
2020081400017151,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（中部）籌碼K線相似受眾,CONVERSIONS,239,,1,8427,,,FB,20200814
2020081400017152,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,林恩如_課程_（中部）丹尼爾相似受眾,CONVERSIONS,236,,1,3577,,,FB,20200814
2020081400017153,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試3_iOS_20200805,APP_INSTALLS,31,9,,,,,FB,20200814
2020081400017154,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_開啟APP類似受眾,APP_INSTALLS,0,,,,,,FB,20200814
2020081400017155,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_波段軟體受眾,APP_INSTALLS,0,,,,,,FB,20200814
2020081400017156,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_短線軟體受眾,APP_INSTALLS,1,,,,,,FB,20200814
2020081400017157,自由人_0807(APP下載)_IOS,自由人_0807(APP下載)_IOS_短線課程受眾,APP_INSTALLS,98,4,,,,,FB,20200814
2020081400017158,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_短線課程受眾,APP_INSTALLS,0,,,,,,FB,20200814
2020081400017159,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_粉專互動受眾,APP_INSTALLS,0,,,,,,FB,20200814
2020081400017160,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_短線軟體受眾,APP_INSTALLS,64,4,,,,,FB,20200814
2020081400017161,自由人_0807(APP下載)_Android,自由人_0807(APP下載)_Android_開啟APP類似受眾,APP_INSTALLS,0,,,,,,FB,20200814
